deck	split	colors	main_colors	player_wr_bucket
FDN_top_26577_WB	train	WB	WB	0.6
FDN_top_26578_BR	train	BR	BR	0.6
FDN_top_26579_UB	train	UB	UB	0.64
FDN_top_26580_WR	eval	WR	WR	0.6
FDN_top_26581_BRpW	train	BR+W	BR	0.66
FDN_top_26582_BRpW	train	BR+W	BR	0.66
FDN_top_26583_WBR	train	WBR	WBR	0.66
FDN_top_26584_BRpW	train	BR+W	BR	0.66
FDN_top_26585_BG	train	BG	BG	0.64
FDN_top_26586_WU	train	WU	WU	0.72
FDN_top_26587_UR	train	UR	UR	0.64
FDN_top_26588_WB	train	WB	WB	0.64
FDN_top_26589_UB	train	UB	UB	0.66
FDN_top_26590_URpW	train	UR+W	UR	0.62
FDN_top_26591_WGpR	train	WG+R	WG	0.62
FDN_top_26592_WGpR	train	WG+R	WG	0.62
FDN_top_26593_UB	train	UB	UB	0.66
FDN_top_26594_WU	train	WU	WU	0.6
FDN_top_26595_UB	eval	UB	UB	0.62
FDN_top_26596_BG	train	BG	BG	0.6
FDN_top_26597_UB	eval	UB	UB	0.6
FDN_top_26598_UB	eval	UB	UB	0.6
FDN_top_26599_UB	eval	UB	UB	0.6
FDN_top_26600_WB	train	WB	WB	0.68
FDN_top_26601_UB	train	UB	UB	0.6
FDN_top_26602_BR	train	BR	BR	0.66
FDN_top_26603_WU	train	WU	WU	0.64
FDN_top_26604_WU	train	WU	WU	0.64
FDN_top_26605_UB	train	UB	UB	0.6
FDN_top_26606_WU	train	WU	WU	0.62
FDN_top_26607_WGpU	train	WG+U	WG	0.6
FDN_top_26608_WB	train	WB	WB	0.64
FDN_top_26609_WB	train	WB	WB	0.68
FDN_top_26610_WG	train	WG	WG	0.64
FDN_top_26611_UB	train	UB	UB	0.62
FDN_top_26612_UB	train	UB	UB	0.62
FDN_top_26613_BR	train	BR	BR	0.66
FDN_top_26614_UB	train	UB	UB	0.66
FDN_top_26615_WBpR	train	WB+R	WB	0.6
FDN_top_26616_BG	train	BG	BG	0.6
FDN_top_26617_WB	train	WB	WB	0.6
FDN_top_26618_WG	train	WG	WG	0.6
FDN_top_26619_UR	train	UR	UR	0.64
FDN_top_26620_BR	train	BR	BR	0.62
FDN_top_26621_BRpG	train	BR+G	BR	0.64
FDN_top_26622_BRpG	train	BR+G	BR	0.64
FDN_top_26623_WB	train	WB	WB	0.72
FDN_top_26624_RG	train	RG	RG	0.6
FDN_top_26625_WU	train	WU	WU	0.68
FDN_top_26626_WG	train	WG	WG	0.6
FDN_top_26627_WBG	train	WBG	WBG	0.7000000000000001
FDN_top_26628_RG	train	RG	RG	0.6
FDN_top_26629_WU	train	WU	WU	0.64
FDN_top_26630_WU	train	WU	WU	0.64
FDN_top_26631_WB	train	WB	WB	0.62
FDN_top_26632_WU	train	WU	WU	0.64
FDN_top_26633_W	train	W	W	0.64
FDN_top_26634_UBpG	train	UB+G	UB	0.6
FDN_top_26635_WR	train	WR	WR	0.6
FDN_top_26636_WR	train	WR	WR	0.6
FDN_top_26637_WB	train	WB	WB	0.64
FDN_top_26638_WB	train	WB	WB	0.64
FDN_top_26639_WU	train	WU	WU	0.7000000000000001
FDN_top_26640_WU	train	WU	WU	0.6
FDN_top_26641_WR	train	WR	WR	0.62
FDN_top_26642_WR	train	WR	WR	0.62
FDN_top_26643_WR	train	WR	WR	0.62
FDN_top_26644_WR	train	WR	WR	0.62
FDN_top_26645_WR	train	WR	WR	0.62
FDN_top_26646_WBpU	train	WB+U	WB	0.66
FDN_top_26647_WB	train	WB	WB	0.66
FDN_top_26648_UB	train	UB	UB	0.62
FDN_top_26649_RG	train	RG	RG	0.6
FDN_top_26650_UGpB	train	UG+B	UG	0.62
FDN_top_26651_WU	train	WU	WU	0.6
FDN_top_26652_UB	train	UB	UB	0.74
FDN_top_26653_WBR	train	WBR	WBR	0.6
FDN_top_26654_WBR	train	WBR	WBR	0.6
FDN_top_26655_WB	train	WB	WB	0.64
FDN_top_26656_W	train	W	W	0.6
FDN_top_26657_UG	train	UG	UG	0.66
FDN_top_26658_WR	train	WR	WR	0.68
FDN_top_26659_WR	train	WR	WR	0.68
FDN_top_26660_WR	train	WR	WR	0.68
FDN_top_26661_UR	train	UR	UR	0.64
FDN_top_26662_WG	train	WG	WG	0.7000000000000001
FDN_top_26663_BR	train	BR	BR	0.64
FDN_top_26664_RG	eval	RG	RG	0.6
FDN_top_26665_UB	train	UB	UB	0.62
FDN_top_26666_UB	train	UB	UB	0.62
FDN_top_26667_WB	train	WB	WB	0.6
FDN_top_26668_WpG	train	W+G	W	0.64
FDN_top_26669_WB	train	WB	WB	0.7000000000000001
FDN_top_26670_WB	train	WB	WB	0.6
FDN_top_26671_WB	eval	WB	WB	0.6
FDN_top_26672_GpW	train	G+W	G	0.6
FDN_top_26673_GpW	train	G+W	G	0.6
FDN_top_26674_WU	train	WU	WU	0.62
FDN_top_26675_UR	train	UR	UR	0.64
FDN_top_26676_UR	train	UR	UR	0.64
FDN_top_26677_UR	train	UR	UR	0.64
FDN_top_26678_WG	train	WG	WG	0.64
FDN_top_26679_WU	train	WU	WU	0.66
FDN_top_26680_UB	train	UB	UB	0.6
FDN_top_26681_WB	train	WB	WB	0.6
FDN_top_26682_UR	train	UR	UR	0.66
FDN_top_26683_WB	train	WB	WB	0.6
FDN_top_26684_GpUB	train	G+UB	G	0.6
FDN_top_26685_GpUB	train	G+UB	G	0.6
FDN_top_26686_WU	eval	WU	WU	0.6
FDN_top_26687_WU	train	WU	WU	0.6
FDN_top_26688_RGpB	train	RG+B	RG	0.64
FDN_top_26689_UBpW	train	UB+W	UB	0.64
FDN_top_26690_BR	train	BR	BR	0.64
FDN_top_26691_WU	eval	WU	WU	0.68
FDN_top_26692_WUpG	train	WU+G	WU	0.72
FDN_top_26693_BG	eval	BG	BG	0.6
FDN_top_26694_BG	eval	BG	BG	0.6
FDN_top_26695_BG	eval	BG	BG	0.6
FDN_top_26696_WU	train	WU	WU	0.62
FDN_top_26697_UB	train	UB	UB	0.62
FDN_top_26698_WB	train	WB	WB	0.6
FDN_top_26699_BGpW	train	BG+W	BG	0.64
FDN_top_26700_UB	train	UB	UB	0.68
FDN_top_26701_UB	train	UB	UB	0.68
FDN_top_26702_WB	train	WB	WB	0.6
FDN_top_26703_WR	train	WR	WR	0.62
FDN_top_26704_WR	train	WR	WR	0.62
FDN_top_26705_WR	train	WR	WR	0.62
FDN_top_26706_WR	train	WR	WR	0.62
FDN_top_26707_UBpG	train	UB+G	UB	0.68
FDN_top_26708_UBpG	train	UB+G	UB	0.68
FDN_top_26709_WR	train	WR	WR	0.6
FDN_top_26710_WR	train	WR	WR	0.6
FDN_top_26711_WB	train	WB	WB	0.6
FDN_top_26712_WB	train	WB	WB	0.6
FDN_top_26713_BRpU	train	BR+U	BR	0.66
FDN_top_26714_BRpU	train	BR+U	BR	0.66
FDN_top_26715_WUG	train	WUG	WUG	0.7000000000000001
FDN_top_26716_BR	eval	BR	BR	0.6
FDN_top_26717_BGpR	train	BG+R	BG	0.6
FDN_top_26718_BGpR	train	BG+R	BG	0.6
FDN_top_26719_WR	train	WR	WR	0.62
FDN_top_26720_UB	train	UB	UB	0.6
FDN_top_26721_UB	train	UB	UB	0.6
FDN_top_26722_RGpU	train	RG+U	RG	0.6
FDN_top_26723_WB	train	WB	WB	0.62
FDN_top_26724_WB	train	WB	WB	0.6
FDN_top_26725_BR	train	BR	BR	0.6
FDN_top_26726_BR	train	BR	BR	0.6
FDN_top_26727_UB	train	UB	UB	0.64
FDN_top_26728_UB	train	UB	UB	0.64
FDN_top_26729_UB	train	UB	UB	0.64
FDN_top_26730_UBpW	train	UB+W	UB	0.6
FDN_top_26731_WB	train	WB	WB	0.66
FDN_top_26732_WB	train	WB	WB	0.6
FDN_top_26733_UBpW	train	UB+W	UB	0.62
FDN_top_26734_WU	eval	WU	WU	0.7000000000000001
FDN_top_26735_BR	train	BR	BR	0.64
FDN_top_26736_GpUR	train	G+UR	G	0.72
FDN_top_26737_RGpU	train	RG+U	RG	0.72
FDN_top_26738_RG	train	RG	RG	0.72
FDN_top_26739_BGpWU	train	BG+WU	BG	0.6
FDN_top_26740_WU	train	WU	WU	0.64
FDN_top_26741_W	train	W	W	0.64
FDN_top_26742_WG	train	WG	WG	0.6
FDN_top_26743_UR	train	UR	UR	0.64
FDN_top_26744_UBR	train	UBR	UBR	0.62
FDN_top_26745_UBR	train	UBR	UBR	0.62
FDN_top_26746_UBR	train	UBR	UBR	0.62
FDN_top_26747_B	train	B	B	0.68
FDN_top_26748_WB	train	WB	WB	0.6
FDN_top_26749_URpB	train	UR+B	UR	0.6
FDN_top_26750_UG	train	UG	UG	0.68
FDN_top_26751_WBpU	train	WB+U	WB	0.6
FDN_top_26752_UB	train	UB	UB	0.6
FDN_top_26753_WBpU	train	WB+U	WB	0.68
FDN_top_26754_UR	train	UR	UR	0.64
FDN_top_26755_WB	train	WB	WB	0.62
FDN_top_26756_UB	train	UB	UB	0.66
FDN_top_26757_WU	train	WU	WU	0.6
FDN_top_26758_GpW	train	G+W	G	0.62
FDN_top_26759_GpW	train	G+W	G	0.62
FDN_top_26760_GpW	train	G+W	G	0.62
FDN_top_26761_BG	train	BG	BG	0.62
FDN_top_26762_URG	eval	URG	URG	0.64
FDN_top_26763_WU	train	WU	WU	0.7000000000000001
FDN_top_26764_WUpB	train	WU+B	WU	0.64
FDN_top_26765_WUpB	train	WU+B	WU	0.64
FDN_top_26766_WU	train	WU	WU	0.64
FDN_top_26767_WR	train	WR	WR	0.6
FDN_top_26768_WU	train	WU	WU	0.68
FDN_top_26769_BRpW	train	BR+W	BR	0.62
FDN_top_26770_BRpW	train	BR+W	BR	0.62
FDN_top_26771_WU	train	WU	WU	0.6
FDN_top_26772_RG	train	RG	RG	0.6
FDN_top_26773_RG	train	RG	RG	0.6
FDN_top_26774_WB	train	WB	WB	0.6
FDN_top_26775_UR	train	UR	UR	0.66
FDN_top_26776_UG	train	UG	UG	0.64
FDN_top_26777_URpB	train	UR+B	UR	0.6
FDN_top_26778_WB	train	WB	WB	0.6
FDN_top_26779_UG	train	UG	UG	0.6
FDN_top_26780_UG	train	UG	UG	0.6
FDN_top_26781_WBpUR	train	WB+UR	WB	0.6
FDN_top_26782_GpR	train	G+R	G	0.68
FDN_top_26783_WRpB	train	WR+B	WR	0.62
FDN_top_26784_WRpB	train	WR+B	WR	0.62
FDN_top_26785_BGpU	train	BG+U	BG	0.6
FDN_top_26786_WUR	train	WUR	WUR	0.6
FDN_top_26787_WUR	train	WUR	WUR	0.6
FDN_top_26788_WUR	train	WUR	WUR	0.6
FDN_top_26789_WB	train	WB	WB	0.62
FDN_top_26790_G	train	G	G	0.6
FDN_top_26791_UB	train	UB	UB	0.6
FDN_top_26792_UB	eval	UB	UB	0.6
FDN_top_26793_WU	train	WU	WU	0.62
FDN_top_26794_UBpR	train	UB+R	UB	0.6
FDN_top_26795_BR	train	BR	BR	0.6
FDN_top_26796_UpW	train	U+W	U	0.62
FDN_top_26797_WB	train	WB	WB	0.62
FDN_top_26798_WB	train	WB	WB	0.62
FDN_top_26799_WB	train	WB	WB	0.62
FDN_top_26800_RG	train	RG	RG	0.6
FDN_top_26801_BR	train	BR	BR	0.6
FDN_top_26802_BR	train	BR	BR	0.6
FDN_top_26803_WG	train	WG	WG	0.64
FDN_top_26804_WB	train	WB	WB	0.62
FDN_top_26805_BpR	train	B+R	B	0.64
FDN_top_26806_UGpW	train	UG+W	UG	0.62
FDN_top_26807_WB	eval	WB	WB	0.62
FDN_top_26808_WU	eval	WU	WU	0.6
FDN_top_26809_BR	train	BR	BR	0.6
FDN_top_26810_UBpR	train	UB+R	UB	0.68
FDN_top_26811_UBpG	eval	UB+G	UB	0.64
FDN_top_26812_UBpG	eval	UB+G	UB	0.64
FDN_top_26813_BR	eval	BR	BR	0.66
FDN_top_26814_UB	train	UB	UB	0.6
FDN_top_26815_BRpU	train	BR+U	BR	0.62
FDN_top_26816_UB	train	UB	UB	0.64
FDN_top_26817_UR	train	UR	UR	0.62
FDN_top_26818_UR	train	UR	UR	0.62
FDN_top_26819_UR	train	UR	UR	0.62
FDN_top_26820_UBpW	train	UB+W	UB	0.72
FDN_top_26821_BGpU	train	BG+U	BG	0.6
FDN_top_26822_BR	train	BR	BR	0.64
FDN_top_26823_WpB	train	W+B	W	0.6
FDN_top_26824_WpB	train	W+B	W	0.6
FDN_top_26825_UBpR	eval	UB+R	UB	0.62
FDN_top_26826_UBpR	eval	UB+R	UB	0.62
FDN_top_26827_UGpR	train	UG+R	UG	0.62
FDN_top_26828_BG	train	BG	BG	0.62
FDN_top_26829_WG	train	WG	WG	0.66
FDN_top_26830_BR	train	BR	BR	0.6
FDN_top_26831_BR	train	BR	BR	0.64
FDN_top_26832_WB	train	WB	WB	0.6
FDN_top_26833_UBpW	train	UB+W	UB	0.64
FDN_top_26834_WB	train	WB	WB	0.64
FDN_top_26835_WUpB	train	WU+B	WU	0.62
FDN_top_26836_WUpB	train	WU+B	WU	0.62
FDN_top_26837_WUpB	train	WU+B	WU	0.62
FDN_top_26838_UB	train	UB	UB	0.7000000000000001
FDN_top_26839_WB	train	WB	WB	0.6
FDN_top_26840_BGpW	train	BG+W	BG	0.62
FDN_top_26841_GpB	train	G+B	G	0.62
FDN_top_26842_GpWB	train	G+WB	G	0.62
FDN_top_26843_G	train	G	G	0.62
FDN_top_26844_BGpW	train	BG+W	BG	0.62
FDN_top_26845_UB	train	UB	UB	0.64
FDN_top_26846_UB	train	UB	UB	0.68
FDN_top_26847_RG	train	RG	RG	0.6
FDN_top_26848_WU	train	WU	WU	0.68
FDN_top_26849_UB	train	UB	UB	0.6
FDN_top_26850_RG	train	RG	RG	0.6
FDN_top_26851_WR	train	WR	WR	0.6
FDN_top_26852_WR	train	WR	WR	0.6
FDN_top_26853_BR	train	BR	BR	0.6
FDN_top_26854_BGpW	train	BG+W	BG	0.6
FDN_top_26855_WBpR	train	WB+R	WB	0.64
FDN_top_26856_UR	train	UR	UR	0.66
FDN_top_26857_GpB	train	G+B	G	0.6
FDN_top_26858_WB	train	WB	WB	0.62
FDN_top_26859_WU	train	WU	WU	0.6
FDN_top_26860_WBpR	train	WB+R	WB	0.66
FDN_top_26861_UBpG	train	UB+G	UB	0.62
FDN_top_26862_UB	train	UB	UB	0.6
FDN_top_26863_UR	train	UR	UR	0.7000000000000001
FDN_top_26864_WR	train	WR	WR	0.62
FDN_top_26865_WB	train	WB	WB	0.64
FDN_top_26866_UR	train	UR	UR	0.6
FDN_top_26867_UR	train	UR	UR	0.6
FDN_top_26868_WR	eval	WR	WR	0.6
FDN_top_26869_BR	train	BR	BR	0.6
FDN_top_26870_WGpR	train	WG+R	WG	0.62
FDN_top_26871_BG	train	BG	BG	0.62
FDN_top_26872_WU	train	WU	WU	0.6
FDN_top_26873_WR	train	WR	WR	0.64
FDN_top_26874_WG	train	WG	WG	0.62
FDN_top_26875_WUpR	eval	WU+R	WU	0.62
FDN_top_26876_WB	train	WB	WB	0.68
FDN_top_26877_WB	eval	WB	WB	0.72
FDN_top_26878_WB	train	WB	WB	0.6
FDN_top_26879_WR	train	WR	WR	0.64
FDN_top_26880_URpG	eval	UR+G	UR	0.6
FDN_top_26881_WU	train	WU	WU	0.66
FDN_top_26882_RG	train	RG	RG	0.66
FDN_top_26883_WR	train	WR	WR	0.7000000000000001
FDN_top_26884_WB	train	WB	WB	0.64
FDN_top_26885_WB	train	WB	WB	0.64
FDN_top_26886_UB	eval	UB	UB	0.6
FDN_top_26887_BGpU	eval	BG+U	BG	0.62
FDN_top_26888_RG	eval	RG	RG	0.62
FDN_top_26889_RG	eval	RG	RG	0.62
FDN_top_26890_WBpU	train	WB+U	WB	0.6
FDN_top_26891_WBpG	eval	WB+G	WB	0.6
FDN_top_26892_UR	train	UR	UR	0.62
FDN_top_26893_UR	train	UR	UR	0.7000000000000001
FDN_top_26894_UBpW	train	UB+W	UB	0.68
FDN_top_26895_WU	train	WU	WU	0.62
FDN_top_26896_BR	train	BR	BR	0.6
FDN_top_26897_WR	train	WR	WR	0.62
FDN_top_26898_WB	train	WB	WB	0.62
FDN_top_26899_UB	train	UB	UB	0.68
FDN_top_26900_WU	train	WU	WU	0.6
FDN_top_26901_UpG	train	U+G	U	0.64
FDN_top_26902_WU	train	WU	WU	0.64
FDN_top_26903_WUpR	train	WU+R	WU	0.64
FDN_top_26904_UG	train	UG	UG	0.6
FDN_top_26905_BR	train	BR	BR	0.62
FDN_top_26906_UB	train	UB	UB	0.7000000000000001
FDN_top_26907_BR	train	BR	BR	0.62
FDN_top_26908_BR	train	BR	BR	0.62
FDN_top_26909_WUG	train	WUG	WUG	0.66
FDN_top_26910_WUG	train	WUG	WUG	0.66
FDN_top_26911_BR	train	BR	BR	0.6
FDN_top_26912_BR	train	BR	BR	0.66
FDN_top_26913_BR	train	BR	BR	0.6
FDN_top_26914_BR	train	BR	BR	0.6
FDN_top_26915_BR	train	BR	BR	0.6
FDN_top_26916_WB	train	WB	WB	0.6
FDN_top_26917_WBpU	train	WB+U	WB	0.6
FDN_top_26918_RG	train	RG	RG	0.66
FDN_top_26919_RG	train	RG	RG	0.68
FDN_top_26920_GpR	train	G+R	G	0.68
FDN_top_26921_UR	train	UR	UR	0.6
FDN_top_26922_WG	train	WG	WG	0.62
FDN_top_26923_WUpR	train	WU+R	WU	0.6
FDN_top_26924_WUpR	train	WU+R	WU	0.6
FDN_top_26925_WUpR	train	WU+R	WU	0.6
FDN_top_26926_WUpR	train	WU+R	WU	0.6
FDN_top_26927_WUpR	train	WU+R	WU	0.6
FDN_top_26928_UR	train	UR	UR	0.66
FDN_top_26929_UR	train	UR	UR	0.66
FDN_top_26930_UR	train	UR	UR	0.66
FDN_top_26931_BR	train	BR	BR	0.62
FDN_top_26932_UR	train	UR	UR	0.6
FDN_top_26933_UB	train	UB	UB	0.62
FDN_top_26934_BR	eval	BR	BR	0.6
FDN_top_26935_BR	eval	BR	BR	0.6
FDN_top_26936_BR	train	BR	BR	0.64
FDN_top_26937_RG	train	RG	RG	0.6
FDN_top_26938_UG	train	UG	UG	0.66
FDN_top_26939_G	train	G	G	0.6
FDN_top_26940_UR	train	UR	UR	0.62
FDN_top_26941_WB	eval	WB	WB	0.64
FDN_top_26942_UG	train	UG	UG	0.64
FDN_top_26943_UG	train	UG	UG	0.64
FDN_top_26944_WU	eval	WU	WU	0.62
FDN_top_26945_WBpR	train	WB+R	WB	0.66
FDN_top_26946_RG	train	RG	RG	0.7000000000000001
FDN_top_26947_RG	train	RG	RG	0.7000000000000001
FDN_top_26948_RG	train	RG	RG	0.62
FDN_top_26949_RG	train	RG	RG	0.62
FDN_top_26950_BRpW	train	BR+W	BR	0.62
FDN_top_26951_BRpW	train	BR+W	BR	0.62
FDN_top_26952_BRpW	train	BR+W	BR	0.62
FDN_top_26953_BR	train	BR	BR	0.6
FDN_top_26954_BG	train	BG	BG	0.6
FDN_top_26955_GpR	train	G+R	G	0.7000000000000001
FDN_top_26956_WG	train	WG	WG	0.68
FDN_top_26957_UB	train	UB	UB	0.64
FDN_top_26958_UGpW	train	UG+W	UG	0.66
FDN_top_26959_UR	train	UR	UR	0.6
FDN_top_26960_WB	train	WB	WB	0.6
FDN_top_26961_WU	eval	WU	WU	0.6
FDN_top_26962_WUG	train	WUG	WUG	0.62
FDN_top_26963_WU	train	WU	WU	0.6
FDN_top_26964_WU	train	WU	WU	0.6
FDN_top_26965_WB	train	WB	WB	0.6
FDN_top_26966_WB	train	WB	WB	0.6
FDN_top_26967_WG	train	WG	WG	0.66
FDN_top_26968_WRpB	train	WR+B	WR	0.62
FDN_top_26969_WU	train	WU	WU	0.64
FDN_top_26970_BR	train	BR	BR	0.6
FDN_top_26971_BR	train	BR	BR	0.6
FDN_top_26972_RG	eval	RG	RG	0.6
FDN_top_26973_WU	train	WU	WU	0.62
FDN_top_26974_WU	train	WU	WU	0.62
FDN_top_26975_WU	train	WU	WU	0.62
FDN_top_26976_WR	train	WR	WR	0.68
FDN_top_26977_UB	train	UB	UB	0.64
FDN_top_26978_WU	train	WU	WU	0.66
FDN_top_26979_WR	train	WR	WR	0.6
FDN_top_26980_RGpW	train	RG+W	RG	0.64
FDN_top_26981_RGpW	train	RG+W	RG	0.64
FDN_top_26982_BG	train	BG	BG	0.62
FDN_top_26983_UB	train	UB	UB	0.76
FDN_top_26984_WB	eval	WB	WB	0.6
FDN_top_26985_BR	train	BR	BR	0.6
FDN_top_26986_BR	train	BR	BR	0.6
FDN_top_26987_BRpW	train	BR+W	BR	0.66
FDN_top_26988_WBR	train	WBR	WBR	0.6
FDN_top_26989_WU	train	WU	WU	0.62
FDN_top_26990_UB	train	UB	UB	0.66
FDN_top_26991_UBpG	train	UB+G	UB	0.6
FDN_top_26992_RG	train	RG	RG	0.66
FDN_top_26993_UB	train	UB	UB	0.62
FDN_top_26994_UB	train	UB	UB	0.62
FDN_top_26995_WU	train	WU	WU	0.62
FDN_top_26996_UBpG	train	UB+G	UB	0.6
FDN_top_26997_UBpG	train	UB+G	UB	0.6
FDN_top_26998_RGpB	train	RG+B	RG	0.68
FDN_top_26999_WUpB	train	WU+B	WU	0.62
FDN_top_27000_BR	train	BR	BR	0.6
FDN_top_27001_RG	train	RG	RG	0.66
FDN_top_27002_WU	train	WU	WU	0.6
FDN_top_27003_WU	train	WU	WU	0.6
FDN_top_27004_WU	train	WU	WU	0.6
FDN_top_27005_WB	train	WB	WB	0.62
FDN_top_27006_WB	train	WB	WB	0.64
FDN_top_27007_UG	train	UG	UG	0.72
FDN_top_27008_UG	train	UG	UG	0.72
FDN_top_27009_UBpG	train	UB+G	UB	0.62
FDN_top_27010_WR	train	WR	WR	0.6
FDN_top_27011_UB	train	UB	UB	0.66
FDN_top_27012_WG	train	WG	WG	0.64
FDN_top_27013_WB	train	WB	WB	0.62
FDN_top_27014_WB	train	WB	WB	0.62
FDN_top_27015_WB	train	WB	WB	0.62
FDN_top_27016_WR	train	WR	WR	0.62
FDN_top_27017_BG	train	BG	BG	0.62
FDN_top_27018_BR	train	BR	BR	0.6
FDN_top_27019_BpW	train	B+W	B	0.6
FDN_top_27020_UR	train	UR	UR	0.6
FDN_top_27021_WG	train	WG	WG	0.6
FDN_top_27022_BRG	train	BRG	BRG	0.64
FDN_top_27023_BGpR	train	BG+R	BG	0.64
FDN_top_27024_BRG	train	BRG	BRG	0.64
FDN_top_27025_WG	eval	WG	WG	0.64
FDN_top_27026_WB	train	WB	WB	0.62
FDN_top_27027_UR	train	UR	UR	0.6
FDN_top_27028_UR	train	UR	UR	0.6
FDN_top_27029_UG	train	UG	UG	0.62
FDN_top_27030_UG	train	UG	UG	0.74
FDN_top_27031_UB	train	UB	UB	0.62
FDN_top_27032_BR	train	BR	BR	0.66
FDN_top_27033_BR	train	BR	BR	0.66
FDN_top_27034_BRpU	eval	BR+U	BR	0.62
FDN_top_27035_RG	train	RG	RG	0.6
FDN_top_27036_RG	train	RG	RG	0.6
FDN_top_27037_RG	train	RG	RG	0.78
FDN_top_27038_UB	train	UB	UB	0.6
FDN_top_27039_UB	train	UB	UB	0.6
FDN_top_27040_WR	train	WR	WR	0.6
FDN_top_27041_BR	train	BR	BR	0.6
FDN_top_27042_BGpU	train	BG+U	BG	0.62
FDN_top_27043_WG	train	WG	WG	0.6
FDN_top_27044_GpB	eval	G+B	G	0.64
FDN_top_27045_GpB	eval	G+B	G	0.64
FDN_top_27046_WU	train	WU	WU	0.62
FDN_top_27047_WU	train	WU	WU	0.62
FDN_top_27048_WU	train	WU	WU	0.64
FDN_top_27049_WU	train	WU	WU	0.64
FDN_top_27050_WU	train	WU	WU	0.64
FDN_top_27051_WU	train	WU	WU	0.64
FDN_top_27052_WR	train	WR	WR	0.6
FDN_top_27053_BR	train	BR	BR	0.6
FDN_top_27054_WG	train	WG	WG	0.7000000000000001
FDN_top_27055_UB	train	UB	UB	0.62
FDN_top_27056_UBR	train	UBR	UBR	0.64
FDN_top_27057_UGpR	train	UG+R	UG	0.6
FDN_top_27058_WB	train	WB	WB	0.62
FDN_top_27059_WUB	train	WUB	WUB	0.74
FDN_top_27060_WUB	eval	WUB	WUB	0.64
FDN_top_27061_WB	train	WB	WB	0.6
FDN_top_27062_BRpW	train	BR+W	BR	0.64
FDN_top_27063_WBpR	train	WB+R	WB	0.6
FDN_top_27064_WR	train	WR	WR	0.6
FDN_top_27065_WB	train	WB	WB	0.6
FDN_top_27066_UGpW	train	UG+W	UG	0.6
FDN_top_27067_BG	train	BG	BG	0.62
FDN_top_27068_WUB	train	WUB	WUB	0.68
FDN_top_27069_WBpU	train	WB+U	WB	0.6
FDN_top_27070_BR	eval	BR	BR	0.62
FDN_top_27071_BR	eval	BR	BR	0.62
FDN_top_27072_BR	eval	BR	BR	0.62
FDN_top_27073_UB	train	UB	UB	0.66
FDN_top_27074_WBpR	train	WB+R	WB	0.62
FDN_top_27075_WU	train	WU	WU	0.66
FDN_top_27076_WUB	train	WUB	WUB	0.66
FDN_top_27077_WUB	train	WUB	WUB	0.66
FDN_top_27078_RG	eval	RG	RG	0.6
FDN_top_27079_WBpU	train	WB+U	WB	0.6
FDN_top_27080_WG	train	WG	WG	0.62
FDN_top_27081_WR	train	WR	WR	0.6
FDN_top_27082_WGpU	train	WG+U	WG	0.62
FDN_top_27083_URpG	train	UR+G	UR	0.62
FDN_top_27084_URpBG	train	UR+BG	UR	0.62
FDN_top_27085_URpBG	train	UR+BG	UR	0.62
FDN_top_27086_WR	eval	WR	WR	0.62
FDN_top_27087_WU	train	WU	WU	0.64
FDN_top_27088_UR	train	UR	UR	0.6
FDN_top_27089_WBR	train	WBR	WBR	0.68
FDN_top_27090_UB	train	UB	UB	0.6
FDN_top_27091_WGpU	train	WG+U	WG	0.64
FDN_top_27092_G	train	G	G	0.7000000000000001
FDN_top_27093_BR	train	BR	BR	0.66
FDN_top_27094_RG	eval	RG	RG	0.66
FDN_top_27095_WU	eval	WU	WU	0.6
FDN_top_27096_WG	train	WG	WG	0.74
FDN_top_27097_WG	train	WG	WG	0.74
FDN_top_27098_BR	train	BR	BR	0.6
FDN_top_27099_UGpR	train	UG+R	UG	0.66
FDN_top_27100_UBpR	train	UB+R	UB	0.62
FDN_top_27101_BR	train	BR	BR	0.6
FDN_top_27102_WB	train	WB	WB	0.64
FDN_top_27103_RGpW	eval	RG+W	RG	0.6
FDN_top_27104_UB	eval	UB	UB	0.64
FDN_top_27105_UG	train	UG	UG	0.64
FDN_top_27106_UBpG	train	UB+G	UB	0.6
FDN_top_27107_UB	train	UB	UB	0.64
FDN_top_27108_BR	train	BR	BR	0.6
FDN_top_27109_UR	train	UR	UR	0.66
FDN_top_27110_RG	train	RG	RG	0.62
FDN_top_27111_RG	train	RG	RG	0.62
FDN_top_27112_UR	train	UR	UR	0.66
FDN_top_27113_RG	train	RG	RG	0.74
FDN_top_27114_RG	train	RG	RG	0.62
FDN_top_27115_WB	train	WB	WB	0.6
FDN_top_27116_BR	train	BR	BR	0.62
FDN_top_27117_WR	train	WR	WR	0.62
FDN_top_27118_WB	train	WB	WB	0.6
FDN_top_27119_RGpUB	train	RG+UB	RG	0.66
FDN_top_27120_BGpU	train	BG+U	BG	0.62
FDN_top_27121_WUpG	train	WU+G	WU	0.6
FDN_top_27122_BR	train	BR	BR	0.6
FDN_top_27123_UR	train	UR	UR	0.6
FDN_top_27124_WG	train	WG	WG	0.64
FDN_top_27125_WU	eval	WU	WU	0.6
FDN_top_27126_BG	train	BG	BG	0.74
FDN_top_27127_RG	train	RG	RG	0.6
FDN_top_27128_RG	train	RG	RG	0.6
FDN_top_27129_WU	train	WU	WU	0.64
FDN_top_27130_WBpG	train	WB+G	WB	0.62
